1272,251,Cabo de Hornos
1273,251,Pampa Guanaco
1274,251,Puerto Williams
1275,252,Antártica
1276,253,Porvenir
1277,254,Cerro Sombrero
1278,254,Primavera
1279,255,Cameron
1280,255,Timaukel
1281,256,Dorotea
1282,256,Natales
1283,256,Puerto Edén
1284,257,Cerro Castillo
1285,257,Cerro Guido
1286,257,Torres del Paine
1287,258,Santiago
1288,259,Cerrillos
1289,260,Cerro Navia
1290,261,Conchalí
1291,262,El Bosque
1292,263,Estación Central
1293,264,Huechuraba
1294,265,Independencia
1295,266,La Cisterna
1296,267,La Florida
1297,268,La Granja
1298,269,La Pintana
1299,270,La Reina
1300,271,Las Condes
1301,272,Lo Barnechea
1302,273,Lo Espejo
1303,274,Lo Prado
1304,275,Macul
1305,276,La Farfana
1306,276,Maipú
1307,277,Ñuñoa
1308,278,Pedro Aguirre Cerda
1309,279,Peñalolén
1310,280,Providencia
1311,281,Noviciado
1312,281,Pudahuel
1313,282,Quilicura
1314,283,Quinta Normal
1315,284,Recoleta
1316,285,Renca
1317,286,San Joaquín
1318,287,San Miguel
1319,288,San Ramón
1320,289,Vitacura
1321,290,Puente Alto
1322,291,Pirque
1323,291,Santa Rita
1324,292,El Manzano
1325,292,San Alfonso
1326,292,San José de Maipo
1327,293,Chacabuco
1328,293,Colina
1329,293,El Colorado
1330,293,Las Canteras
1331,293,Lo Arcaya
1332,294,Batuco
1333,294,Lampa
1334,295,Huertos Familiares
1335,295,Polpaico
1336,295,Tiltil
1337,296,San Bernardo
1338,297,Alto Jahuel
1339,297,Buin
1340,297,Viluco
1341,298,Bajos de San Agustín
1342,298,Calera de Tango
1343,299,Champa
1344,299,Hospital
1345,299,Huelquén
1346,299,Paine
1347,299,Pintué
1348,300,Bollenar
1349,300,Culiprán
1350,300,Melipilla
1351,300,Pomaire
1352,300,Puangue
1353,300,Tantehue
1354,301,Alhué
1355,301,Villa Alhué
1356,302,Cerrillos
1357,302,Curacaví
1358,303,María Pinto
1359,304,Isla de Maipo
1360,304,La Islita
1361,304,Loica Abajo
1362,304,Naltagua
1363,304,San Pedro
1364,305,Talagante
1365,306,El Monte
1366,307,Isla de Maipo
1367,308,Padre Hurtado
1368,309,El Roto Chileno
1369,309,Malloco
1370,309,Peñaflor
1371,310,Arique
1372,310,Cayumapu
1373,310,Huellehue
1374,310,Llancahue
1375,310,Los Molinos
1376,310,Los Pellines
1377,310,Molco
1378,310,Niebla
1379,310,Paillao
1380,310,Pishuinco
1381,310,Punucapa
1382,310,Quitaqui
1383,310,Valdivia
1384,311,Chaihuín
1385,311,Corral
1386,311,Guape
1387,311,Isla del Rey
1388,312,Antihue
1389,312,Aylin
1390,312,Imulfudi
1391,312,Lanco
1392,312,Lumaco
1393,312,Malahue
1394,312,Panguinilahue
1395,312,Puquiñe
1396,312,Purulón
1397,312,Quilche
1398,313,Andwanter Pancul
1399,313,Antihue
1400,313,Collico
1401,313,El Salto
1402,313,Folilco
1403,313,La Pellinada
1404,313,Lipingue
1405,313,Los Lagos
1406,313,Malihue
1407,313,Pichihue
1408,313,Pucará
1409,313,Quilquilco
1410,314,Folilco
1411,314,Máfil
1412,314,Pupnahue
1413,314,Runca
1414,314,San Pedro
1415,315,Estación Mariquina
1416,315,Linguento
1417,315,Mariquina
1418,315,Mehuín
1419,315,Puringue Rico
1420,315,San José de la Mariquina
1421,316,El Llolly
1422,316,Itropulli
1423,316,Paillaco
1424,316,Pichiquema
1425,316,Pichirropulli
1426,316,Reumén
1427,317,Bocatoma
1428,317,Carirriñe
1429,317,Choshuenco
1430,317,Coñaripe
1431,317,Dollinco
1432,317,Huellahue
1433,317,Lago Neltume
1434,317,Linda Flor
1435,317,Linquiñe
1436,317,Los Tallos
1437,317,Malchehue
1438,317,Melefquén
1439,317,Neltume
1440,317,Ñancul
1441,317,Panguilelfún
1442,317,Panguipulli
1443,317,Pelehue
1444,317,Pilinhue
1445,317,Pitrén
1446,317,Pocura
1447,317,Posdahue
1448,317,Puerto Fuy
1449,317,Punahue
1450,317,Puyehue
1451,317,Relín
1452,317,Reyehueico
1453,317,Traitraico
1454,317,Tralcapulli
1455,318,Auquinco
1456,318,Choroico
1457,318,La Unión
1458,318,Los Conales
1459,318,Puerto Nuevo
1460,318,Rofuco
1461,318,San Javier
1462,319,Caunahue
1463,319,Coique
1464,319,Dollinco
1465,319,Futrono
1466,319,Futrono
1467,319,Llifén
1468,320,Illihue
1469,320,Lago Ranco
1470,320,Pitriuco
1471,320,Quillín
1472,321,Cachillahue
1473,321,Carimallín
1474,321,Champulli
1475,321,Crucero
1476,321,Filuco
1477,321,Futahuente
1478,321,Litrán
1479,321,Mantihue
1480,321,Rio Bueno
1481,321,Rucatayo
1482,321,Tiqueco
1483,321,Trapi
1484,322,Arica
1485,322,Gallinazos
1486,322,Valle de Azapa
1487,322,Valle de Chaca
1488,322,Valle de Lluta
1489,323,Camarones
1490,323,Codpa
1491,323,Cuya
1492,324,Parinacota
1493,324,Putre
1494,324,Socoroma
1495,325,General Lagos
1496,325,Visviri
1497,326,Buchupureo
1498,326,Cobquecura
1499,327,Coelemu
1500,327,Guarilihue
1501,327,Perales
1502,327,Ranguelmo
1503,327,Vegas de Itata
1504,328,Gualte
1505,328,La Gloria
1506,328,Las Miras
1507,328,Ninhue
1508,328,Paque
1509,328,Quirao
1510,328,Reloca
1511,328,San Gregorio
1512,328,San Vicente
1513,328,Zemita
1514,329,Buenos Aires
1515,329,Portezuelo
1516,330,Quirihue
1517,331,Nueva Aldea
1518,331,Ñipas
1519,331,Ránquil
1520,331,San Ignacio de Palomares
1521,332,Hernan Brañas
1522,332,Treguaco
1523,333,Bulnes
1524,333,El Espinal
1525,333,El Roble
1526,333,Los Tilos
1527,333,San Luis
1528,333,Santa Clara
1529,333,Santa Rosa
1530,333,Tres Esquinas
1531,334,Chillán Viejo
1532,334,Rucapequén
1533,335,Cato
1534,335,Chillán
1535,335,Colonia Bernardo O'Higgins
1536,335,El Emboque
1537,335,El Guape
1538,335,La Victoria
1539,335,Las Chilcas
1540,335,Los Montes
1541,335,Oro Verde
1542,335,Quinchamalí
1543,335,Santa Clara
1544,335,Santa Cruz de Cuca
1545,336,El Carmen
1546,336,Maipo Bajo
1547,336,Navidad
1548,336,Puente Urrutia
1549,336,San Isidro Bajo
1550,336,San Vicente
1551,337,Pemuco
1552,337,San Pedro
1553,338,El Chacay
1554,338,El Ciruelito
1555,338,El Rosal
1556,338,Patagual
1557,338,Pinto
1558,338,Recinto Los Lleuques
1559,338,Rosal Bajo
1560,339,Coyanco
1561,339,El Casino
1562,339,El Culbén - La Quebrada
1563,339,Guacamala
1564,339,Queime
1565,339,Quillón
1566,340,Calle Alegre
1567,340,Cantarrana
1568,340,Coltón
1569,340,Los Robles
1570,340,Lourdes
1571,340,Maylermo
1572,340,Meco
1573,340,Montaña Garay
1574,340,Pueblo Seco
1575,340,Quiriquina
1576,340,San Antonio
1577,340,San Ignacio
1578,340,San Miguel
1579,340,Santa Juana
1580,341,Campanario
1581,341,Ranchillo
1582,341,Yungay
1583,342,Bureo
1584,342,Bustamante
1585,342,Chillinhue
1586,342,Coihueco
1587,342,Coleal Norte
1588,342,Culenar
1589,342,El Carmen de Cato
1590,342,Frutillares
1591,342,Héroes de la Concepción
1592,342,Las Pataguas
1593,342,Miraflores
1594,342,Niblinto
1595,342,Paso Alejo
1596,342,Roblería
1597,342,Talquipén
1598,342,Tanilvoro
1599,343,Ñiquen
1600,344,Agua Buena
1601,344,Buli
1602,344,El Sauce
1603,344,Gaona
1604,344,Llahuimávida
1605,344,Menelhue
1606,344,Millauquén
1607,344,Monte Blanco
1608,344,Muticura
1609,344,Ninquihue
1610,344,Pomuyeto
1611,344,Puente Ñuble
1612,344,Quilelto
1613,344,Quinquegua
1614,344,Rivera de Ñuble
1615,344,San Camilo
1616,344,San Carlos
1617,344,San Miguel de Ablemo
1618,344,Santa Rosa
1619,345,San Fabián
1620,345,Trabancura
1621,346,Dadinco
1622,346,El Manzano
1623,346,Puente Ñuble
1624,346,San Nicolás
